CreditScore,Age,Tenure,NumOfProducts,New_Estimated_Salary,Gender_Female,Gender_Male
753,39,7,1,1646.077,1,0
741,35,1,2,3655.755,1,0
850,53,7,2,18263.363,1,0
685,50,6,2,5066.407,1,0
749,44,0,2,15108.38,1,0
721,33,5,2,11762.689999999999,0,1
479,27,2,1,4031.5269999999996,0,1
410,35,7,1,10973.373,1,0
684,35,3,1,3726.411,0,1
682,43,7,2,6467.93,1,0
648,32,0,1,11732.331,0,1
550,40,7,1,5401.893,1,0
614,49,1,2,19244.054,0,1
543,22,8,2,12758.722,0,1
635,37,9,1,1140.758,1,0
583,44,8,2,2743.162,1,0
546,29,5,1,9482.395,0,1
752,36,3,2,4850.51,1,0
609,71,6,1,10825.822,1,0
712,28,4,1,9388.353,0,1
846,34,10,2,6839.364,1,0
541,29,7,1,8617.392,0,1
642,19,3,1,17613.72,1,0
602,37,3,2,15312.273000000001,0,1
557,48,10,2,18509.448,0,1
706,47,10,1,14093.895,1,0
626,44,2,1,17311.722,1,0
699,34,4,2,12083.448,0,1
602,43,2,4,11511.635,1,0
736,54,7,2,8492.049,0,1
683,43,2,2,3037.518,0,1
642,18,5,2,1006.375,0,1
779,33,3,2,3080.468,0,1
652,31,2,1,14974.022,0,1
697,27,8,2,9059.115,0,1
733,48,7,1,2386.05,0,1
535,35,8,1,13553.672,0,1
534,49,7,1,1356.648,1,0
678,26,5,1,6094.1269999999995,0,1
614,36,5,2,13061.078,0,1
612,63,2,2,12210.958,1,0
752,36,7,2,18486.685999999998,1,0
794,45,8,2,11654.731,0,1
521,37,5,2,8490.82,0,1
693,39,4,2,14233.139000000001,1,0
559,28,3,1,6424.231,1,0
592,37,7,2,12672.633,1,0
698,46,0,2,12596.202000000001,1,0
623,40,5,1,19286.739999999998,0,1
358,52,8,3,14195.910999999998,1,0
756,27,1,1,9330.229,0,1
606,32,5,1,11688.559,0,1
473,33,5,1,14569.873000000001,1,0
743,39,6,2,4426.528,0,1
663,32,3,1,18235.521,0,1
585,67,5,2,9314.611,1,0
573,72,8,1,9601.553,1,0
752,44,6,1,17872.224,0,1
624,36,6,2,8463.564,0,1
529,28,9,2,5254.523999999999,0,1
742,43,6,1,6092.003,1,0
485,37,5,2,17022.647,0,1
649,47,8,1,7142.0160000000005,1,0
677,18,8,2,11485.89,0,1
628,22,3,1,8542.628,1,0
791,25,7,1,8966.628,0,1
697,25,1,2,8780.332,1,0
784,38,5,1,16992.092,0,1
680,35,9,2,14377.405999999999,0,1
581,24,3,1,4575.5,1,0
850,46,3,2,18798.021,1,0
751,42,4,2,8144.26,0,1
729,37,10,2,10086.253999999999,0,1
679,39,4,1,17293.93,1,0
748,31,1,1,19925.532,1,0
550,38,2,1,9087.813,0,1
698,47,6,1,5021.380999999999,1,0
697,47,6,1,16805.34,1,0
628,45,6,1,11502.294,1,0
811,30,6,2,18059.132,0,1
634,56,3,1,4242.987999999999,1,0
704,23,6,1,15582.320000000002,0,1
767,44,2,1,13691.515,1,0
535,47,0,1,14598.635,0,1
838,39,5,2,1427.944,1,0
716,44,3,1,2734.163,1,0
688,33,2,1,2755.718,1,0
678,36,3,2,8956.674,0,1
612,62,8,1,19343.789,1,0
504,49,7,3,8782.214,1,0
703,26,1,1,6371.749,1,0
610,27,4,2,18272.007,1,0
594,41,2,2,4205.023999999999,0,1
635,29,7,1,14985.389000000001,0,1
483,30,9,2,13635.697,1,0
775,38,6,2,15312.257999999998,1,0
655,38,6,1,18863.928,1,0
598,46,7,1,18498.023,1,0
726,33,7,2,5605.306,1,0
669,35,7,1,4910.823,1,0
591,35,2,2,5706.457,1,0
675,40,8,1,14278.398000000001,1,0
610,41,6,3,5611.880999999999,0,1
760,49,9,1,11723.289999999999,1,0
752,31,4,2,4049.672,1,0
578,38,4,2,17671.259,1,0
805,39,2,1,16665.032,0,1
719,69,3,2,5832.005999999999,0,1
579,33,1,2,5481.657,0,1
614,43,8,1,16658.876,0,1
775,32,8,1,12589.839,0,1
809,80,8,2,3416.405,0,1
663,40,6,1,3360.772,0,1
730,37,1,2,12436.463,1,0
640,30,5,1,14144.601,1,0
557,39,7,1,11528.799,1,0
659,33,7,1,13654.009,1,0
604,34,3,2,3858.7699999999995,1,0
802,40,4,2,8190.808999999999,0,1
489,38,2,2,8266.273,0,1
525,33,5,2,16100.229000000001,0,1
773,51,4,2,12358.783,0,1
725,37,6,2,17698.434,0,1
627,30,4,2,12982.689,1,0
699,44,8,1,10718.122,0,1
654,32,9,1,19006.853,0,1
725,36,4,1,13117.39,1,0
619,28,6,2,4847.512000000001,1,0
850,40,9,2,11923.233,0,1
788,39,3,1,11308.608,1,0
609,53,7,2,5233.285,0,1
768,47,5,1,4813.7080000000005,1,0
815,56,3,3,9424.816,1,0
763,67,9,1,8723.64,0,1
608,34,7,1,5989.029,0,1
707,47,3,2,17430.329,0,1
586,42,6,2,4168.2300000000005,0,1
636,67,7,1,6675.31,0,1
598,59,8,2,6019.214,0,1
850,33,2,1,7491.764,1,0
511,31,5,1,16185.498000000001,1,0
634,45,2,4,10103.953,1,0
652,51,7,2,4349.636,0,1
622,58,2,2,3327.7309999999998,1,0
631,37,8,2,15242.291000000001,0,1
812,49,8,2,9155.657000000001,1,0
625,52,8,1,4898.8279999999995,0,1
525,51,10,3,17104.535,0,1
779,41,10,1,8692.753,1,0
678,32,4,1,11823.552,0,1
640,75,1,2,11342.877,1,0
636,36,1,1,4313.4580000000005,1,0
639,34,5,2,3395.0080000000003,0,1
778,38,3,2,12670.241,0,1
664,38,4,2,15439.556,1,0
537,46,5,1,14085.776000000002,1,0
439,36,2,2,12395.683,0,1
629,39,2,2,8277.407000000001,0,1
625,49,4,1,12681.263,1,0
592,38,8,2,1937.0729999999999,1,0
565,58,3,3,13587.551000000001,1,0
780,47,7,1,3797.3129999999996,0,1
694,38,5,1,8552.284,1,0
581,27,5,2,19468.16,1,0
705,47,3,1,2864.0919999999996,1,0
850,28,9,2,18582.141,1,0
711,28,8,2,6428.639,0,1
502,42,8,3,11393.157000000001,1,0
850,28,9,1,17585.364,0,1
620,36,8,2,14593.798999999999,0,1
675,32,2,1,9765.866,1,0
651,35,0,2,3692.3669999999997,0,1
512,36,3,2,1767.536,1,0
850,70,1,3,6228.299,1,0
573,56,3,1,11546.227,0,1
689,38,2,1,8270.98,0,1
649,46,2,2,6660.2699999999995,1,0
586,38,2,2,8716.846000000001,1,0
611,27,7,2,15747.41,0,1
591,45,5,2,15549.287,0,1
607,35,2,2,11419.03,0,1
519,39,2,2,9759.316,0,1
711,34,8,2,4826.019,0,1
741,52,1,2,2183.44,0,1
778,45,1,2,17453.127,1,0
796,32,5,2,11783.288,0,1
672,40,3,1,11317.161,1,0
704,41,9,2,12905.067,0,1
567,48,3,1,5536.245,1,0
479,47,1,1,9527.083,0,1
668,69,9,1,13448.307,1,0
803,41,9,2,16695.782,0,1
587,33,5,1,3421.558,0,1
553,32,3,1,7730.4490000000005,0,1
588,33,9,2,6561.101,0,1
669,44,8,1,13160.948,1,0
794,24,10,1,8899.205,0,1
795,29,4,2,15571.164,0,1
569,34,3,1,13399.753,1,0
791,28,4,1,17443.548000000003,0,1
698,63,5,1,17357.671,1,0
614,38,2,1,10514.092,0,1
421,28,8,3,8901.738000000001,0,1
644,37,2,2,9280.973,0,1
850,40,8,1,6081.156,0,1
600,49,6,1,14808.788,1,0
490,48,8,1,18792.129999999997,1,0
677,49,3,2,18781.171,1,0
491,68,3,1,11369.599,1,0
548,33,0,1,4274.985,1,0
811,34,1,2,18633.974,1,0
684,48,3,1,2122.834,1,0
598,48,6,1,3063.552,0,1
649,49,2,1,8486.385,1,0
603,42,6,1,9043.787,1,0
638,62,4,2,7424.1089999999995,0,1
814,31,6,1,18851.645,1,0
668,56,9,1,13439.664,0,1
753,46,8,3,9074.794,0,1
481,39,6,1,2467.754,1,0
504,43,7,1,19469.076999999997,1,0
539,20,0,1,14675.267000000002,0,1
684,34,6,2,13092.822,1,0
417,34,7,2,5500.379,0,1
697,25,5,2,12837.388,1,0
727,36,6,1,11303.373,0,1
713,33,6,1,19751.966,0,1
850,34,9,2,9746.589,1,0
694,39,5,1,2540.759,0,1
779,29,3,3,12793.926,1,0
633,31,1,1,4860.671,0,1
625,31,8,2,15184.354000000001,1,0
652,42,4,2,3815.201,1,0
566,44,5,2,6840.874000000001,1,0
593,39,8,1,2727.46,1,0
754,39,3,1,3443.0160000000005,0,1
535,33,2,1,11029.978,0,1
774,32,9,2,1060.4479999999999,0,1
699,36,6,1,3368.79,0,1
749,46,10,2,7347.098,0,1
583,31,4,1,1253.892,1,0
497,27,9,1,16482.504,0,1
850,27,1,2,2626.518,0,1
693,25,6,1,1463.335,0,1
693,40,0,1,2734.518,0,1
678,54,1,2,10522.176,1,0
810,51,5,2,18452.474,1,0
500,34,4,2,1283.396,1,0
588,48,1,2,3158.08,1,0
753,92,3,1,19556.398999999998,0,1
584,48,2,1,7516.125,1,0
550,62,7,1,6449.067,0,1
593,48,3,2,8590.239,1,0
565,34,6,1,6317.364,0,1
639,77,6,2,5582.925,0,1
681,36,5,1,18514.408,0,1
679,37,7,1,19461.798000000003,0,1
676,36,1,1,11381.011999999999,0,1
690,35,9,2,4847.847,1,0
646,24,0,1,1889.729,0,1
774,34,4,2,11340.725999999999,0,1
779,62,10,1,11697.789,0,1
537,39,3,1,3172.886,0,1
681,38,6,2,5751.771,0,1
676,49,1,1,7934.231,1,0
648,27,7,2,16306.043,1,0
662,74,6,2,12358.385,0,1
652,38,6,2,14570.022,0,1
695,52,8,1,2248.564,0,1
616,23,8,1,6273.305,0,1
850,42,8,1,5101.602,0,1
687,31,2,2,14541.139000000001,1,0
703,32,1,1,5624.6720000000005,0,1
562,35,7,1,4886.967,0,1
633,42,10,1,7940.817,0,1
625,43,8,1,13302.09,0,1
497,27,7,1,16752.219,0,1
539,39,3,2,14766.232999999998,0,1
850,63,8,1,18410.726000000002,0,1
696,36,7,2,8229.859,1,0
782,70,7,1,13117.722,1,0
640,50,9,2,8255.977,1,0
661,64,8,2,18939.818,1,0
727,18,2,2,12617.211,1,0
659,60,2,1,17748.045000000002,0,1
628,29,3,2,12474.908,0,1
524,29,7,2,10544.874,0,1
598,40,9,1,6846.259,1,0
726,32,8,2,18507.563000000002,1,0
753,62,6,2,13639.89,1,0
743,39,3,1,2613.6130000000003,0,1
613,27,5,1,19910.451999999997,1,0
622,32,6,2,10105.795,1,0
585,32,8,2,17148.256,1,0
548,46,1,1,10446.905999999999,1,0
596,33,1,1,8541.253999999999,1,0
626,39,0,2,8329.509,1,0
744,39,6,1,1066.258,1,0
484,41,5,1,7426.735000000001,0,1
513,43,9,2,15249.98,1,0
526,28,1,1,12628.183,0,1
758,52,7,1,17118.983,1,0
615,42,4,3,12032.109,0,1
422,54,3,1,8635.097,0,1
710,43,2,3,15790.819,0,1
742,33,1,1,5138.71,0,1
612,42,10,1,14968.278,1,0
606,34,5,1,16197.142000000002,0,1
576,46,4,1,3345.011,0,1
418,28,7,1,12219.022,0,1
797,29,1,1,14999.132000000001,0,1
607,40,5,1,18159.825,0,1
762,53,1,1,17019.54,0,1
786,32,2,2,7960.286,0,1
792,28,4,1,3819.078,1,0
662,26,0,2,7292.996000000001,0,1
790,26,4,2,9830.927,1,0
798,60,6,1,3190.7439999999997,1,0
367,42,6,1,16881.673000000003,0,1
711,28,5,2,9395.996000000001,1,0
662,39,5,2,6163.622,1,0
687,41,10,2,19806.451999999997,0,1
608,35,6,2,14346.328,1,0
583,40,4,2,11409.373,1,0
764,33,9,1,11898.251,1,0
637,49,2,1,16903.784,0,1
628,69,5,2,18196.46,0,1
772,51,9,1,4667.551,1,0
661,37,5,1,8110.281,1,0
762,44,7,1,2478.013,1,0
526,50,5,1,15945.687,0,1
611,43,8,1,11499.633,1,0
682,42,0,1,9198.185000000001,1,0
597,29,5,2,17482.557,1,0
718,28,4,1,2876.099,0,1
632,30,1,1,7867.052000000001,0,1
468,29,1,2,19571.116,0,1
762,31,7,1,15934.443,0,1
682,26,0,1,11187.921,1,0
608,48,2,2,3220.261,1,0
725,45,1,1,2421.8650000000002,0,1
624,80,3,1,6580.144,0,1
471,42,3,1,19053.177,0,1
814,31,1,1,10170.419,0,1
634,37,7,2,18431.288,1,0
744,43,10,1,2423.411,1,0
504,34,0,1,13690.988000000001,0,1
715,35,4,2,19985.747,1,0
505,29,3,2,5801.995,0,1
850,47,9,1,4435.177,1,0
597,19,2,2,9103.674,0,1
709,45,3,1,17403.2,1,0
717,31,4,1,4117.66,0,1
561,21,4,1,3694.2349999999997,0,1
570,39,10,2,8055.236,0,1
596,76,9,1,1345.5430000000001,1,0
517,28,2,1,17905.623,0,1
554,22,8,2,14267.060999999998,1,0
593,41,6,2,9913.649000000001,0,1
596,54,1,1,12031.475,0,1
738,18,4,2,4779.915,0,1
778,42,6,2,10619.744,0,1
760,33,1,2,15666.020999999999,1,0
634,35,6,1,12996.494,0,1
488,34,2,2,18127.084,1,0
680,32,5,1,15068.423,1,0
643,37,6,2,14245.476999999999,0,1
651,34,9,2,13811.371,1,0
618,54,4,1,13357.329000000002,1,0
526,33,8,2,11011.438,1,0
639,38,4,2,11897.477,1,0
792,50,4,1,1652.8400000000001,1,0
609,40,6,2,9741.634,0,1
729,38,10,2,18972.712,1,0
627,30,6,1,11340.847,1,0
755,42,2,1,15686.821,0,1
773,64,2,1,18617.285,0,1
842,35,9,1,4821.7970000000005,1,0
547,50,3,3,17774.703,0,1
661,39,5,2,18146.146,0,1
685,40,7,1,19869.420000000002,0,1
697,37,7,1,3545.053,1,0
654,29,1,1,18034.544,0,1
655,67,6,1,18699.517,0,1
720,31,4,1,13798.569,0,1
449,37,6,2,8217.648,1,0
511,58,0,1,16259.951000000001,0,1
496,36,7,2,10809.828,1,0
519,38,1,1,6098.821,0,1
739,32,3,1,6398.137000000001,0,1
850,40,1,1,17418.344,0,1
506,34,4,1,15923.529,1,0
793,41,3,1,10292.117,1,0
669,38,8,2,8404.916000000001,1,0
593,33,0,1,19947.805,1,0
643,34,7,2,10030.413,0,1
659,36,4,2,8432.094000000001,0,1
727,62,5,2,3865.296,0,1
691,31,5,1,12621.384,1,0
626,62,3,1,6501.074,0,1
742,36,2,2,4727.161,1,0
714,33,10,2,4967.201,1,0
648,28,9,1,15789.110999999999,1,0
699,27,1,2,9300.321,0,1
767,36,3,1,12388.019,0,1
660,28,2,2,4175.89,0,1
641,35,2,1,19246.421,0,1
643,33,7,2,4025.082,0,1
850,32,9,2,14945.873000000001,0,1
592,38,8,2,18042.620000000003,0,1
667,48,2,2,14860.839000000002,1,0
676,41,4,1,7910.1669999999995,1,0
637,28,3,1,16645.841,0,1
464,46,6,1,18294.447,0,1
802,41,6,2,4732.205,0,1
617,74,10,2,5394.9980000000005,0,1
534,62,2,2,4276.312,0,1
573,26,4,1,14981.467999999999,1,0
763,32,9,1,3088.6349999999998,0,1
560,41,4,1,1077.969,0,1
728,37,3,2,10697.753,0,1
703,45,5,2,13190.644,1,0
749,41,5,1,6112.829,0,1
595,41,2,1,11226.967,1,0
625,36,3,2,4129.51,1,0
604,43,2,1,2388.162,0,1
767,47,2,1,4816.118,0,1
712,27,8,2,14726.158,0,1
666,59,5,2,18512.309,1,0
689,73,1,1,16796.915,0,1
798,38,4,1,15714.759,1,0
632,35,2,2,6472.261,1,0
636,29,6,2,10110.239,1,0
707,44,3,2,13507.701000000001,0,1
749,42,1,2,14353.851,0,1
764,39,5,1,10980.517,1,0
598,20,8,2,2955.27,0,1
571,35,8,2,8456.913,1,0
743,36,8,1,3369.3779999999997,1,0
600,37,1,1,8866.989,0,1
583,39,1,2,7310.76,0,1
795,38,7,2,12706.892,0,1
651,34,4,1,12395.414999999999,0,1
682,28,10,1,8287.264,0,1
549,36,6,1,8398.339,0,1
635,43,5,2,15326.530999999999,0,1
680,36,7,2,2010.9209999999998,0,1
664,36,1,2,9537.264,0,1
612,39,5,1,5960.115,0,1
669,47,9,1,5817.023999999999,1,0
536,35,8,1,17184.023999999998,1,0
732,25,0,1,17257.656,0,1
632,40,5,1,19967.483,0,1
651,45,8,1,8478.242,1,0
850,35,5,1,8099.280000000001,1,0
564,31,5,1,2043.209,0,1
601,40,3,1,16465.201999999997,1,0
554,39,10,2,1839.193,1,0
572,35,4,1,12812.366,0,1
600,28,2,1,5990.529,0,1
711,52,8,1,13147.331,1,0
590,47,3,2,17177.45,0,1
841,41,1,2,19309.377,0,1
692,31,2,2,9182.917,1,0
723,30,3,1,16219.832,0,1
661,35,2,1,8305.203,0,1
653,29,2,2,4167.181,0,1
650,32,2,1,16321.648000000001,0,1
632,42,6,2,14817.294,0,1
744,29,1,1,8242.297,0,1
807,31,1,2,17278.269,1,0
782,35,7,2,11764.436,0,1
800,39,4,1,1390.634,0,1
604,35,7,1,5780.705,1,0
673,51,8,2,17220.091,0,1
452,44,3,1,6969.774,0,1
789,31,4,1,17283.29,0,1
657,29,7,1,15305.962,0,1
696,31,8,2,3382.864,1,0
499,55,4,2,12326.971000000001,1,0
563,24,7,2,1631.956,0,1
648,50,9,1,18954.319,1,0
711,32,5,2,14772.026999999998,0,1
676,27,4,1,10795.567,0,1
722,49,3,1,14076.557,1,0
637,43,3,1,10476.996000000001,0,1
657,36,8,2,12386.643,0,1
655,72,5,2,9992.041000000001,1,0
613,29,6,2,7724.219,1,0
708,40,8,1,10108.975999999999,0,1
606,35,7,1,10683.706,0,1
798,29,8,2,7022.322,1,0
842,29,8,2,12343.705,0,1
749,66,6,2,19542.992000000002,0,1
556,51,8,1,19881.065,1,0
658,39,7,2,4837.84,0,1
691,38,5,1,10766.502,1,0
665,40,6,1,16184.803,1,0
598,27,8,2,10929.617999999999,0,1
531,32,0,2,17204.984,1,0
719,39,5,2,14575.970000000001,0,1
733,38,9,2,19487.297,0,1
636,45,7,1,10840.253999999999,1,0
554,26,8,1,17796.624,0,1
609,37,5,1,2679.382,0,1
651,37,9,1,17582.091,0,1
629,33,6,2,5912.972,1,0
790,20,8,2,16815.276,0,1
585,33,8,2,11418.207,1,0
685,20,4,2,3869.1339999999996,0,1
582,29,0,1,14251.635,0,1
570,21,7,1,14808.761999999999,0,1
573,50,0,1,15591.524,0,1
604,53,2,1,4820.164,1,0
571,33,3,1,2677.204,0,1
618,40,0,1,11905.913,1,0
751,50,2,1,7720.625,0,1
626,21,1,2,6623.223,0,1
544,32,9,1,1455.962,1,0
702,60,5,2,4153.659,1,0
745,38,5,2,14019.742000000002,0,1
613,35,4,2,17090.34,0,1
625,39,5,2,3261.5209999999997,1,0
641,65,6,1,3260.777,0,1
665,32,1,1,1186.576,0,1
623,29,1,2,3938.2059999999997,1,0
678,36,1,2,2761.906,0,1
529,31,7,2,17569.787,1,0
697,32,7,3,11644.242,0,1
714,72,3,1,8673.361,1,0
620,37,0,1,7117.594,0,1
746,31,2,1,17481.554,0,1
674,44,4,1,17134.502,1,0
788,32,4,1,8936.859,0,1
850,20,7,2,3128.877,0,1
666,71,1,2,11222.264,0,1
575,27,3,1,9984.398,0,1
521,37,2,2,8637.224,0,1
705,43,7,1,10310.833,1,0
609,40,10,2,17012.222,1,0
724,40,6,2,10614.948,0,1
711,38,3,2,6848.750999999999,0,1
641,35,4,2,12598.617999999999,1,0
709,28,8,2,14525.135,0,1
718,32,9,2,2797.916,0,1
653,31,2,2,2518.301,0,1
663,35,9,2,19558.028,0,1
734,43,3,2,9481.185000000001,1,0
754,19,9,1,18964.110999999997,1,0
676,48,1,2,1415.215,0,1
729,29,5,1,2554.847,0,1
692,46,2,2,10598.309,0,1
786,33,0,1,3471.2339999999995,1,0
498,73,2,2,16540.796,0,1
711,37,2,2,8397.886,0,1
611,28,2,2,2539.583,0,1
712,35,7,1,6932.097,0,1
644,34,10,2,18209.970999999998,1,0
574,34,1,1,16562.66,0,1
528,39,0,1,2219.7799999999997,0,1
643,34,8,1,6537.486,1,0
685,40,7,2,10389.859,1,0
554,35,6,2,9527.715,1,0
687,38,0,1,13727.682999999999,0,1
824,45,3,1,6015.177,0,1
612,33,0,2,10242.612,1,0
640,33,8,2,3492.5559999999996,0,1
509,55,8,2,17036.011,0,1
476,40,6,1,2273.545,0,1
572,24,1,2,15146.083999999999,0,1
759,31,1,1,4201.255,1,0
614,32,7,2,5111.706,0,1
830,40,4,2,8162.252,0,1
674,45,7,1,3701.329,0,1
678,28,5,1,5414.401,0,1
688,51,5,1,9162.411,1,0
648,28,8,1,14685.173,1,0
700,29,8,2,15209.702,0,1
657,33,1,2,10391.439999999999,0,1
850,41,3,2,12889.236,0,1
636,34,2,2,5351.216,0,1
813,32,1,1,2647.618,0,1
593,38,5,1,12507.965,1,0
757,44,9,2,17752.892,1,0
655,45,7,1,4734.9,1,0
726,53,1,1,2836.721,1,0
601,44,3,2,3060.7110000000002,0,1
679,39,2,2,19397.447,0,1
777,42,5,1,3881.9449999999997,1,0
551,35,7,2,8693.72,0,1
582,40,9,3,6095.445,1,0
754,32,7,2,8952.075,1,0
570,30,10,1,9704.532000000001,1,0
636,37,9,1,15353.526999999998,1,0
582,39,5,2,12989.293,0,1
755,38,1,1,1033.3780000000002,1,0
669,33,8,2,12853.805,1,0
751,36,5,1,8922.266,0,1
465,24,6,1,19136.837,0,1
625,45,3,1,18447.415,1,0
835,35,6,1,2870.769,0,1
653,47,6,1,5069.593,0,1
587,49,7,2,1330.8200000000002,1,0
659,27,4,2,9934.187,0,1
605,48,6,2,4006.299,1,0
587,38,0,2,3173.032,1,0
756,26,5,2,15446.068,1,0
658,31,5,1,4980.987999999999,0,1
690,32,0,2,13791.649,0,1
791,44,5,2,12397.786,1,0
682,64,10,1,6604.0830000000005,1,0
500,30,2,2,6880.747,0,1
521,52,5,3,5379.3099999999995,0,1
718,45,3,2,19372.451,0,1
584,35,2,2,1595.901,1,0
577,48,6,1,19358.032,0,1
680,47,5,2,17984.333,1,0
702,38,2,1,16188.863000000001,1,0
660,43,1,1,11202.61,1,0
437,49,9,2,16644.032,0,1
727,32,1,1,4601.943,0,1
641,42,6,2,12113.877,1,0
674,36,2,2,18278.717,0,1
430,31,5,1,9565.516,0,1
735,38,1,3,9222.011999999999,1,0
630,40,0,1,6003.246,1,0
654,40,3,2,16788.91,1,0
606,71,8,2,16974.196,1,0
516,50,5,1,14614.592999999999,0,1
600,27,3,2,12569.897,1,0
755,36,8,2,17680.987,0,1
496,32,4,1,6646.92,0,1
734,39,6,1,9513.527,0,1
613,45,1,2,14722.427,1,0
576,44,9,1,11905.668,0,1
741,32,8,2,14359.87,0,1
718,31,1,1,1712.864,1,0
651,35,1,3,2958.348,1,0
664,26,7,2,9514.514,0,1
751,48,4,1,3016.5060000000003,1,0
588,33,2,2,1248.356,0,1
544,64,3,1,11140.297,1,0
828,42,10,1,18607.114,0,1
549,49,6,1,9355.136,1,0
769,31,6,2,14766.864000000001,1,0
753,33,5,2,8282.085000000001,0,1
596,54,0,1,15348.291000000001,1,0
592,31,7,1,4392.136,0,1
714,26,9,1,4620.331,1,0
840,30,8,1,5411.338,0,1
534,51,3,2,2085.6310000000003,0,1
549,34,6,2,10953.835000000001,0,1
747,43,1,1,10149.5,0,1
614,37,8,4,13176.667000000001,1,0
712,53,6,2,13270.264000000001,0,1
438,59,7,1,5156.598,0,1
525,35,7,1,9473.854,0,1
693,68,2,2,5986.496,0,1
731,41,4,2,2229.927,0,1
692,49,9,2,17834.263,1,0
648,44,9,2,9194.774000000001,0,1
668,32,10,1,4359.59,1,0
850,53,2,2,3698.054,0,1
687,33,9,2,12174.796,0,1
596,60,7,1,3031.404,0,1
678,37,8,2,2147.2419999999997,1,0
553,31,6,2,12459.663,0,1
646,52,8,1,17249.581,0,1
593,29,2,1,3400.4440000000004,1,0
518,46,4,1,9272.742,0,1
702,23,7,1,11460.396,1,0
531,44,3,2,3441.679,0,1
700,26,4,1,14192.643,0,1
583,27,4,3,16311.341,1,0
632,47,3,2,17882.232,0,1
746,29,4,1,4310.617,1,0
539,36,6,3,11895.964,0,1
737,45,2,2,7865.094999999999,1,0
718,36,9,1,4590.987,0,1
815,25,8,1,13607.105,1,0
579,40,10,2,1873.291,0,1
723,45,4,2,3721.439,1,0
678,32,9,1,14821.064000000002,1,0
706,29,6,1,17103.763,1,0
701,48,1,1,13399.235999999999,1,0
661,32,1,1,5663.628,1,0
802,38,7,2,5776.465,0,1
592,34,9,2,2046.02,1,0
429,27,6,2,2402.049,1,0
634,29,8,2,6984.955,1,0
634,35,3,2,1951.548,0,1
541,46,6,2,8345.667,0,1
639,54,2,2,5384.371,1,0
690,43,2,1,11964.458999999999,0,1
543,41,6,1,19207.016,0,1
645,36,8,2,1209.661,1,0
663,42,7,1,1986.2779999999998,0,1
516,46,2,2,16912.254,0,1
642,26,1,2,11706.02,0,1
643,33,0,1,18485.689000000002,1,0
523,30,1,1,13817.678,0,1
756,62,3,1,1119.904,0,1
691,29,9,1,5198.799,1,0
494,38,7,1,4008.432,1,0
772,47,9,1,1767.1779999999999,0,1
740,33,2,1,13686.931,0,1
667,39,7,1,4118.302,0,1
781,19,3,2,12429.732,1,0
591,49,3,2,5012.344,0,1
528,40,4,2,2539.9700000000003,0,1
438,38,2,2,13685.954999999998,0,1
714,21,6,2,2733.059,0,1
744,30,1,1,12152.547999999999,0,1
737,41,1,1,12354.728,0,1
777,35,3,2,1725.7720000000002,1,0
709,32,7,2,19941.802,1,0
842,46,9,1,1726.8020000000001,0,1
620,35,0,1,1724.279,0,1
565,40,2,2,12995.613000000001,1,0
635,48,4,2,19191.436999999998,1,0
613,43,4,1,2013.407,1,0
667,44,2,1,1512.086,0,1
636,48,3,1,19016.004,1,0
626,37,2,2,14868.965,1,0
751,30,3,1,13482.204999999998,0,1
623,21,10,2,13585.13,0,1
455,37,6,1,5439.856,1,0
778,37,3,1,17942.184,0,1
581,29,8,2,4673.519,1,0
639,28,8,2,12656.107,0,1
720,37,8,1,4598.552,1,0
790,47,10,1,1611.9959999999999,1,0
477,58,8,1,2456.4700000000003,1,0
850,55,7,1,17176.287,1,0
624,48,3,2,3002.009,1,0
781,27,5,2,7296.99,1,0
738,40,1,2,18045.68,1,0
632,40,9,1,9370.296,1,0
561,37,4,1,8883.814,0,1
677,56,5,1,6059.072,0,1
753,40,0,2,17706.523999999998,1,0
675,57,8,2,9546.329,1,0
619,25,4,1,14552.435999999998,0,1
769,38,2,2,7557.867,1,0
762,46,6,3,5701.4169999999995,0,1
679,52,9,2,5403.862,0,1
747,58,7,1,19069.635000000002,0,1
652,45,9,1,15338.354000000001,1,0
724,40,10,1,12784.725,0,1
850,33,0,1,3370.0519999999997,0,1
716,31,8,2,5150.351000000001,0,1
582,41,1,1,12852.883,0,1
646,42,3,1,2290.956,1,0
721,33,4,1,10393.149000000001,1,0
829,36,4,2,9010.694,0,1
695,56,4,2,8464.475999999999,1,0
719,37,9,1,2580.359,1,0
666,36,4,2,3370.15,0,1
616,31,8,1,7645.617,1,0
599,49,2,2,11119.053,1,0
722,30,5,2,16637.654000000002,0,1
664,44,7,3,5733.856,0,1
695,39,5,2,10276.369,1,0
449,32,0,1,16669.203,0,1
636,39,3,1,18469.177,1,0
651,34,2,2,19359.794,0,1
621,50,5,2,19175.654000000002,1,0
726,51,8,2,14093.791000000001,1,0
735,43,9,1,7306.959,0,1
573,38,4,2,19651.743,0,1
614,19,5,2,12282.333999999999,1,0
550,39,2,2,19563.813000000002,0,1
818,26,4,2,16703.694,0,1
573,37,6,2,19399.537,1,0
705,37,10,2,1393.553,1,0
426,34,9,2,10787.691,0,1
671,31,0,1,17209.608,0,1
680,37,4,2,6124.087,0,1
567,44,9,2,8767.715,0,1
758,35,5,2,9500.960000000001,0,1
739,40,1,1,19332.129999999997,0,1
833,29,1,2,4898.618,0,1
